 
 displacements (vx,vy,vz)
 
   42 -2.2699E-04 -1.2329E-05 -3.0190E-04
   43 -1.9314E-04  7.6876E-06 -3.5885E-04
   44 -5.7337E-05  3.6548E-05 -2.8017E-04
   45 -7.9230E-04 -6.1567E-05 -9.2970E-04
   46 -5.2799E-04  3.6472E-05 -8.6350E-04
   47 -4.5251E-04 -3.4384E-05 -4.8718E-04
   48 -1.8161E-04  6.1723E-07 -4.3542E-04
   49 -6.7424E-04 -4.5882E-05 -8.0602E-04
   50 -6.6107E-04 -5.2741E-06 -8.9579E-04
   51 -4.3094E-04  4.9918E-05 -7.6980E-04
   52 -6.1914E-04 -3.6745E-05 -6.9135E-04
   53 -3.4742E-04  1.9697E-05 -6.3991E-04
   54 -3.8252E-04 -2.6113E-05 -4.3050E-04
   55 -3.1086E-04 -1.2637E-05 -4.6543E-04
   56 -1.3490E-04  1.5657E-05 -4.0106E-04
   57  7.1046E-05  0.0000E+00  0.0000E+00
   58  4.7095E-05  2.5213E-06 -2.9142E-05
   59  8.1289E-05  2.2737E-05 -2.3356E-05
   60  8.1021E-05  0.0000E+00  0.0000E+00
   61  6.0128E-05  0.0000E+00  0.0000E+00
   62  1.7271E-05 -2.9198E-06 -5.8682E-05
   63  6.4388E-05  2.6974E-05 -5.4140E-05
   64  7.6611E-05  0.0000E+00  0.0000E+00
   65  6.3983E-05  1.1352E-06 -8.6535E-06
   66  6.6600E-05  1.5102E-05 -2.6108E-05
   67  8.0982E-05  1.3150E-05 -9.5222E-06
   68  7.7243E-05  0.0000E+00  0.0000E+00
   69 -2.4879E-06 -1.5056E-06 -7.4350E-05
   70  7.9784E-05  2.5930E-05 -5.3610E-05
   71 -7.3797E-05 -1.0862E-05 -1.4736E-04
   72  3.8160E-05  3.1609E-05 -1.2749E-04
   73  2.3879E-05  1.7278E-06 -5.1587E-05
   74  4.5200E-05  1.5666E-05 -6.4022E-05
   75  8.0757E-05  2.6656E-05 -3.8384E-05
   76 -6.1596E-05 -1.4817E-05 -1.1889E-04
   77  7.3145E-05  1.0125E-05 -8.5259E-05
   78 -1.7894E-04 -2.2720E-05 -2.3378E-04
   79  4.3648E-06  1.7112E-05 -2.0253E-04
   80 -3.1215E-05 -7.5100E-06 -9.6609E-05
   81  1.6255E-05  1.3646E-06 -1.0250E-04
   82  7.7388E-05  2.0426E-05 -6.9780E-05
   83 -1.1461E-04 -1.6982E-05 -1.5102E-04
   84  6.6129E-05 -2.7904E-05 -9.5501E-05
   85 -2.8227E-04 -3.3826E-05 -3.1090E-04
   86 -3.6392E-05 -1.3014E-05 -2.4896E-04
   87 -9.3805E-05 -1.9862E-05 -1.3674E-04
   88 -8.6661E-06 -1.4853E-05 -1.2314E-04
   89  6.7556E-05 -7.9018E-06 -9.9302E-05
   90  2.3087E-05  9.4678E-05 -1.6741E-04
   91  5.2072E-05  0.0000E+00  0.0000E+00
   92  7.8068E-05  4.9016E-05 -8.4333E-05
   93  7.4598E-05  0.0000E+00  0.0000E+00
   94 -2.0387E-06  7.6346E-05 -1.6698E-04
   95  4.8196E-05  5.8952E-05 -7.7494E-05
   96  4.9727E-05  0.0000E+00  0.0000E+00
   97  5.4812E-05  7.0228E-05 -1.2724E-04
   98  6.4847E-05  0.0000E+00  0.0000E+00
   99  6.1003E-05  4.4536E-05 -8.7611E-05
  100  7.8028E-05  3.1302E-05 -4.1984E-05
  101  7.3177E-05  0.0000E+00  0.0000E+00
  102 -5.1143E-05  1.2232E-04 -3.9456E-04
  103  7.3513E-05  6.0302E-05 -1.9415E-04
  104 -1.1333E-04  1.0068E-04 -4.0004E-04
  105 -1.1147E-05  1.1436E-04 -2.7694E-04
  106  2.0508E-05  8.8326E-05 -2.9395E-04
  107  3.0492E-05  5.5070E-05 -2.0422E-04
  108  7.6225E-05  5.8322E-05 -1.3766E-04
  109 -1.4069E-04  1.1234E-04 -6.3284E-04
  110  6.3026E-05  4.5498E-05 -3.0576E-04
  111 -2.4262E-04  9.1382E-05 -6.4451E-04
  112 -9.4509E-05  1.2087E-04 -5.1575E-04
  113 -2.3803E-05  7.6148E-05 -4.6754E-04
  114 -7.8304E-06  4.0948E-05 -3.2400E-04
  115  6.9528E-05  5.6030E-05 -2.5122E-04
  116 -2.5566E-04  7.8454E-05 -8.1566E-04
  117  3.9394E-05 -5.3318E-06 -3.7480E-04
  118 -3.9340E-04  6.3563E-05 -8.3658E-04
  119 -1.8676E-04  9.7386E-05 -7.4167E-04
  120 -9.0426E-05  3.4555E-05 -5.9067E-04
  121 -6.3108E-05  3.4275E-06 -4.0307E-04
  122  5.6516E-05  2.3754E-05 -3.5953E-04
  123  9.3136E-05  2.5214E-05  0.0000E+00
  124  8.0935E-05  0.0000E+00  0.0000E+00
  125  8.9273E-05  3.3681E-05 -4.5977E-05
  126  7.8597E-05  0.0000E+00  0.0000E+00
  127  9.0042E-05  2.6138E-05 -1.4291E-05
  128  8.4644E-05  1.5703E-05  0.0000E+00
  129  8.1564E-05  0.0000E+00  0.0000E+00
  130  1.1045E-04  2.8821E-05  0.0000E+00
  131  1.0199E-04  4.0501E-05 -1.0141E-04
  132  1.0201E-04  2.9972E-05 -3.0973E-05
  133  1.0156E-04  2.9267E-05  0.0000E+00
  134  1.2464E-04  1.0768E-05  0.0000E+00
  135  1.1078E-04  2.3326E-05 -1.6034E-04
  136  1.1036E-04  1.2610E-05 -4.9908E-05
  137  1.1857E-04  2.3686E-05  0.0000E+00
  138  1.4177E-04 -6.0688E-05  0.0000E+00
  139  1.1691E-04 -3.9462E-05 -1.8720E-04
  140  1.1877E-04 -4.6525E-05 -5.4739E-05
  141  1.2972E-04 -1.7205E-05  0.0000E+00
  142 -4.3056E-05  0.0000E+00  0.0000E+00
  143 -1.7915E-04 -5.6061E-05 -2.7029E-04
  144 -1.4649E-04  6.2648E-05 -2.7526E-04
  145 -2.0012E-05  0.0000E+00  0.0000E+00
  146 -1.6852E-05  0.0000E+00  0.0000E+00
  147 -1.3921E-04 -2.8415E-05 -2.2773E-04
  148 -9.1400E-05  6.3159E-05 -2.2827E-04
  149  1.0762E-05  0.0000E+00  0.0000E+00
  150 -8.0320E-05 -3.3022E-05 -9.6693E-05
  151 -1.6370E-04  4.8548E-06 -2.7120E-04
  152 -5.6121E-05  3.3126E-05 -1.0346E-04
  153 -2.9025E-05  0.0000E+00  0.0000E+00
  154 -2.8720E-05  0.0000E+00  0.0000E+00
  155 -1.6271E-04 -3.9748E-05 -2.5393E-04
  156 -1.2110E-04  6.5654E-05 -2.5564E-04
  157 -5.9673E-06  0.0000E+00  0.0000E+00
  158 -5.1387E-05 -1.5230E-05 -8.6926E-05
  159 -1.1548E-04  1.8943E-05 -2.2626E-04
  160 -1.8218E-05  3.4908E-05 -9.0642E-05
  161 -1.4835E-06  0.0000E+00  0.0000E+00
  162 -4.9912E-04 -8.2094E-05 -7.2181E-04
  163 -4.2994E-04  8.8044E-05 -7.1222E-04
  164 -4.1398E-04 -4.7307E-05 -5.8030E-04
  165 -3.1378E-04  8.2528E-05 -5.7409E-04
  166 -3.2362E-04 -7.0901E-05 -4.8424E-04
  167 -4.6848E-04  6.7868E-06 -7.1635E-04
  168 -2.7538E-04  7.9612E-05 -4.8188E-04
  169 -4.6400E-04 -5.8438E-05 -6.5379E-04
  170 -3.7440E-04  8.7612E-05 -6.4721E-04
  171 -2.6451E-04 -3.8710E-05 -3.9671E-04
  172 -3.6547E-04  2.0186E-05 -5.7686E-04
  173 -1.9408E-04  7.7609E-05 -3.9331E-04
  174 -8.9511E-04 -9.8515E-05 -1.2205E-03
  175 -7.7275E-04  8.5160E-05 -1.1939E-03
  176 -7.4328E-04 -6.3304E-05 -9.5588E-04
  177 -5.7322E-04  7.5584E-05 -9.4314E-04
  178 -6.9269E-04 -9.0429E-05 -9.7012E-04
  179 -8.4242E-04 -1.6048E-06 -1.2056E-03
  180 -5.9798E-04  8.9514E-05 -9.5279E-04
  181 -8.3164E-04 -7.3721E-05 -1.0881E-03
  182 -6.7445E-04  8.1834E-05 -1.0723E-03
  183 -5.7600E-04 -5.5516E-05 -7.6901E-04
  184 -6.6011E-04  8.9395E-06 -9.4930E-04
  185 -4.4181E-04  8.1547E-05 -7.5967E-04
  186 -1.2919E-03 -1.3314E-04 -1.7044E-03
  187 -1.1262E-03  6.2404E-05 -1.6407E-03
  188 -1.0761E-03 -8.2306E-05 -1.3107E-03
  189 -8.5599E-04  5.4380E-05 -1.2787E-03
  190 -1.0982E-03 -1.0943E-04 -1.4650E-03
  191 -1.2186E-03 -3.0490E-05 -1.6685E-03
  192 -9.4605E-04  7.5853E-05 -1.4259E-03
  193 -1.1942E-03 -9.8784E-05 -1.4983E-03
  194 -9.9331E-04  6.2323E-05 -1.4600E-03
  195 -9.1103E-04 -7.2541E-05 -1.1351E-03
  196 -9.6968E-04 -1.1429E-05 -1.2961E-03
  197 -7.0747E-04  6.6164E-05 -1.1194E-03
  198  5.7404E-07  0.0000E+00  0.0000E+00
  199 -1.1136E-04 -2.1296E-05 -1.9497E-04
  200 -6.0112E-05  5.8804E-05 -1.9767E-04
  201  2.9524E-05  0.0000E+00  0.0000E+00
  202 -3.5848E-04 -4.0369E-05 -5.0405E-04
  203 -2.4892E-04  7.7786E-05 -4.9521E-04
  204 -6.4702E-04 -5.5872E-05 -8.2578E-04
  205 -4.6604E-04  7.0099E-05 -8.0719E-04
  206 -9.4305E-04 -8.0150E-05 -1.1356E-03
  207 -7.0095E-04  4.5931E-05 -1.0828E-03
  208 -1.0924E-04  1.7260E-04 -2.8400E-04
  209 -1.6121E-05  0.0000E+00  0.0000E+00
  210 -4.2567E-05  1.4160E-04 -2.3401E-04
  211  2.0809E-05  0.0000E+00  0.0000E+00
  212 -1.2879E-04  1.1632E-04 -2.7866E-04
  213 -3.5449E-05  1.0429E-04 -1.2171E-04
  214 -1.4715E-05  0.0000E+00  0.0000E+00
  215 -7.6710E-05  1.5976E-04 -2.6233E-04
  216  1.8006E-06  0.0000E+00  0.0000E+00
  217 -6.7382E-05  1.0332E-04 -2.3044E-04
  218  8.6804E-06  8.6689E-05 -1.0434E-04
  219  1.9116E-05  0.0000E+00  0.0000E+00
  220 -3.3499E-04  2.3439E-04 -7.1010E-04
  221 -1.9858E-04  1.8810E-04 -5.7257E-04
  222 -3.8549E-04  1.6381E-04 -7.1036E-04
  223 -2.1259E-04  2.1311E-04 -4.8660E-04
  224 -2.6850E-04  2.1305E-04 -6.4540E-04
  225 -2.5827E-04  1.3918E-04 -5.7270E-04
  226 -1.1475E-04  1.7322E-04 -3.9606E-04
  227 -6.0277E-04  2.3525E-04 -1.1810E-03
  228 -3.8080E-04  1.8361E-04 -9.3481E-04
  229 -6.9219E-04  1.6349E-04 -1.1857E-03
  230 -4.6674E-04  2.3992E-04 -9.4578E-04
  231 -4.9373E-04  2.1168E-04 -1.0626E-03
  232 -4.8010E-04  1.3427E-04 -9.3853E-04
  233 -2.8809E-04  1.9004E-04 -7.5514E-04
  234 -9.0187E-04  2.1525E-04 -1.6073E-03
  235 -5.9597E-04  1.6099E-04 -1.2521E-03
  236 -1.0193E-03  1.4360E-04 -1.6203E-03
  237 -7.4164E-04  2.2530E-04 -1.4086E-03
  238 -7.5521E-04  1.9182E-04 -1.4351E-03
  239 -7.3274E-04  1.1327E-04 -1.2626E-03
  240 -4.7420E-04  1.7206E-04 -1.1085E-03
  241 -9.1796E-06  1.2096E-04 -2.0289E-04
  242  3.7553E-05  0.0000E+00  0.0000E+00
  243 -1.2470E-04  1.5882E-04 -4.8993E-04
  244 -2.5996E-04  1.5150E-04 -7.9271E-04
  245 -4.2279E-04  1.2305E-04 -1.0439E-03
  246 -7.2569E-05  0.0000E+00  0.0000E+00
  247 -2.0368E-04 -9.2406E-05 -3.1939E-04
  248 -2.0387E-04  5.4656E-05 -3.1806E-04
  249 -7.5600E-05  0.0000E+00  0.0000E+00
  250 -7.0358E-05  0.0000E+00  0.0000E+00
  251 -2.0090E-04 -5.9075E-05 -3.0787E-04
  252 -1.8475E-04  7.1608E-05 -3.0839E-04
  253 -5.8130E-05  0.0000E+00  0.0000E+00
  254 -1.0767E-04 -4.1551E-05 -1.1605E-04
  255 -2.0394E-04 -1.6511E-05 -3.1652E-04
  256 -1.0950E-04  3.9569E-05 -1.1669E-04
  257 -7.1161E-05  0.0000E+00  0.0000E+00
  258 -6.9838E-05  0.0000E+00  0.0000E+00
  259 -2.0395E-04 -7.5299E-05 -3.1750E-04
  260 -1.9696E-04  6.5241E-05 -3.1641E-04
  261 -7.0511E-05  0.0000E+00  0.0000E+00
  262 -1.0599E-04 -2.4710E-05 -1.1766E-04
  263 -1.9310E-04  6.7996E-06 -3.0557E-04
  264 -9.1887E-05  4.3624E-05 -1.1866E-04
  265 -6.3034E-05  0.0000E+00  0.0000E+00
  266 -5.3424E-04 -1.9832E-04 -8.5251E-04
  267 -5.3073E-04  1.8342E-05 -8.4488E-04
  268 -5.2465E-04 -1.2809E-04 -8.0066E-04
  269 -5.0013E-04  6.6935E-05 -7.9837E-04
  270 -3.5009E-04 -1.4356E-04 -5.7039E-04
  271 -5.3402E-04 -8.8752E-05 -8.4801E-04
  272 -3.4865E-04  4.5731E-05 -5.6645E-04
  273 -5.3277E-04 -1.6043E-04 -8.2903E-04
  274 -5.1742E-04  4.5899E-05 -8.2466E-04
  275 -3.4404E-04 -9.3143E-05 -5.4081E-04
  276 -5.1458E-04 -2.9205E-05 -7.9850E-04
  277 -3.2530E-04  7.6955E-05 -5.3983E-04
  278 -9.6961E-04 -3.1834E-04 -1.4507E-03
  279 -9.5806E-04 -7.6999E-05 -1.4299E-03
  280 -9.4468E-04 -2.0047E-04 -1.3505E-03
  281 -9.0317E-04  1.7896E-05 -1.3399E-03
  282 -7.4384E-04 -2.5647E-04 -1.1492E-03
  283 -9.6717E-04 -1.9628E-04 -1.4388E-03
  284 -7.3657E-04 -2.3673E-05 -1.1363E-03
  285 -9.6140E-04 -2.5654E-04 -1.4008E-03
  286 -9.3411E-04 -2.6524E-05 -1.3875E-03
  287 -7.2787E-04 -1.6444E-04 -1.0734E-03
  288 -9.2950E-04 -8.8445E-05 -1.3437E-03
  289 -6.9587E-04  4.6692E-05 -1.0691E-03
  290 -1.4208E-03 -4.5637E-04 -2.0429E-03
  291 -1.4051E-03 -2.0852E-04 -1.9898E-03
  292 -1.3812E-03 -2.8035E-04 -1.8928E-03
  293 -1.3217E-03 -6.1423E-05 -1.8463E-03
  294 -1.1994E-03 -3.8274E-04 -1.7483E-03
  295 -1.4161E-03 -3.3094E-04 -2.0139E-03
  296 -1.1831E-03 -1.3864E-04 -1.7147E-03
  297 -1.4043E-03 -3.6359E-04 -1.9644E-03
  298 -1.3717E-03 -1.3073E-04 -1.9207E-03
  299 -1.1651E-03 -2.3836E-04 -1.6245E-03
  300 -1.3612E-03 -1.6903E-04 -1.8692E-03
  301 -1.1127E-03 -1.6869E-05 -1.6011E-03
  302 -6.1691E-05  0.0000E+00  0.0000E+00
  303 -1.9195E-04 -4.8903E-05 -2.9100E-04
  304 -1.6729E-04  6.9258E-05 -2.9411E-04
  305 -3.7666E-05  0.0000E+00  0.0000E+00
  306 -5.1444E-04 -1.0313E-04 -7.6717E-04
  307 -4.7404E-04  8.0883E-05 -7.6424E-04
  308 -9.2520E-04 -1.4854E-04 -1.2978E-03
  309 -8.5478E-04  5.6537E-05 -1.2787E-03
  310 -1.3479E-03 -2.0786E-04 -1.8181E-03
  311 -1.2433E-03  4.5348E-06 -1.7518E-03
  312 -2.0551E-04  1.9757E-04 -3.2729E-04
  313 -9.7324E-05  0.0000E+00  0.0000E+00
  314 -1.6744E-04  2.0402E-04 -3.1827E-04
  315 -6.2976E-05  0.0000E+00  0.0000E+00
  316 -2.0483E-04  1.2410E-04 -3.2025E-04
  317 -1.1648E-04  1.1977E-04 -1.3543E-04
  318 -8.3772E-05  0.0000E+00  0.0000E+00
  319 -1.8934E-04  2.0433E-04 -3.2623E-04
  320 -8.3881E-05  0.0000E+00  0.0000E+00
  321 -1.7676E-04  1.3415E-04 -3.1134E-04
  322 -8.2202E-05  1.2487E-04 -1.3691E-04
  323 -5.6335E-05  0.0000E+00  0.0000E+00
  324 -5.1502E-04  2.2903E-04 -8.4561E-04
  325 -4.5351E-04  2.5405E-04 -8.0385E-04
  326 -5.2382E-04  1.2351E-04 -8.4459E-04
  327 -3.4260E-04  2.2955E-04 -5.7287E-04
  328 -4.8951E-04  2.4641E-04 -8.2730E-04
  329 -4.8008E-04  1.6126E-04 -8.0115E-04
  330 -2.9581E-04  2.4338E-04 -5.4857E-04
  331 -9.2035E-04  1.5217E-04 -1.4202E-03
  332 -8.0831E-04  2.1426E-04 -1.3377E-03
  333 -9.4193E-04  3.8733E-05 -1.4240E-03
  334 -7.1086E-04  2.0020E-04 -1.1330E-03
  335 -8.7597E-04  1.8852E-04 -1.3830E-03
  336 -8.6512E-04  1.1962E-04 -1.3379E-03
  337 -6.2664E-04  2.4183E-04 -1.0722E-03
  338 -1.3511E-03  2.0764E-05 -1.9523E-03
  339 -1.1806E-03  1.3682E-04 -1.8085E-03
  340 -1.3837E-03 -9.1027E-05 -1.9692E-03
  341 -1.1342E-03  9.0487E-05 -1.6966E-03
  342 -1.2835E-03  8.3805E-05 -1.8869E-03
  343 -1.2647E-03  4.2981E-05 -1.8242E-03
  344 -9.8933E-04  1.7683E-04 -1.5886E-03
  345 -1.4041E-04  1.9524E-04 -3.0469E-04
  346 -3.9043E-05  0.0000E+00  0.0000E+00
  347 -4.0069E-04  2.4997E-04 -7.6675E-04
  348 -7.1345E-04  2.2882E-04 -1.2705E-03
  349 -1.0482E-03  1.8066E-04 -1.7118E-03
  350 -6.0973E-05  0.0000E+00  0.0000E+00
  351 -1.7331E-04 -1.2695E-04 -3.1967E-04
  352 -1.9936E-04  1.9297E-05 -3.0673E-04
  353 -8.1593E-05  0.0000E+00  0.0000E+00
  354 -7.2085E-05  0.0000E+00  0.0000E+00
  355 -2.0028E-04 -9.0261E-05 -3.2147E-04
  356 -2.1120E-04  4.7485E-05 -3.1639E-04
  357 -8.7629E-05  0.0000E+00  0.0000E+00
  358 -8.9255E-05 -4.7555E-05 -1.1385E-04
  359 -1.8709E-04 -5.0394E-05 -3.1094E-04
  360 -1.1033E-04  2.9703E-05 -1.0637E-04
  361 -6.8803E-05  0.0000E+00  0.0000E+00
  362 -6.5390E-05  0.0000E+00  0.0000E+00
  363 -1.8779E-04 -1.0516E-04 -3.2015E-04
  364 -2.0701E-04  3.6187E-05 -3.1190E-04
  365 -8.6630E-05  0.0000E+00  0.0000E+00
  366 -1.0752E-04 -2.7102E-05 -1.1598E-04
  367 -2.0566E-04 -2.0693E-05 -3.1658E-04
  368 -1.1791E-04  4.1160E-05 -1.1445E-04
  369 -7.8560E-05  0.0000E+00  0.0000E+00
  370 -4.8910E-04 -3.2515E-04 -8.9621E-04
  371 -5.3130E-04 -1.0195E-04 -8.8388E-04
  372 -5.2366E-04 -2.5065E-04 -8.8054E-04
  373 -5.4372E-04 -3.3128E-05 -8.7533E-04
  374 -3.1056E-04 -2.1950E-04 -5.8564E-04
  375 -5.1237E-04 -2.1344E-04 -8.8921E-04
  376 -3.4471E-04 -2.7120E-05 -5.7352E-04
  377 -5.1089E-04 -2.8591E-04 -8.8937E-04
  378 -5.3972E-04 -6.4783E-05 -8.8178E-04
  379 -3.4210E-04 -1.6626E-04 -5.8262E-04
  380 -5.3464E-04 -1.4179E-04 -8.7724E-04
  381 -3.5780E-04  1.9565E-05 -5.7786E-04
  382 -9.3052E-04 -5.6926E-04 -1.5843E-03
  383 -9.8267E-04 -3.1408E-04 -1.5648E-03
  384 -9.6042E-04 -4.3843E-04 -1.5247E-03
  385 -9.8876E-04 -1.8917E-04 -1.5135E-03
  386 -6.9874E-04 -4.4242E-04 -1.2332E-03
  387 -9.5999E-04 -4.4213E-04 -1.5732E-03
  388 -7.4685E-04 -1.9919E-04 -1.2187E-03
  389 -9.5024E-04 -5.0287E-04 -1.5542E-03
  390 -9.8769E-04 -2.4970E-04 -1.5411E-03
  391 -7.3252E-04 -3.4251E-04 -1.1979E-03
  392 -9.7751E-04 -3.1320E-04 -1.5184E-03
  393 -7.5740E-04 -1.0384E-04 -1.1915E-03
  394 -1.4068E-03 -8.3922E-04 -2.2988E-03
  395 -1.4630E-03 -5.7663E-04 -2.2574E-03
  396 -1.4255E-03 -6.3930E-04 -2.1822E-03
  397 -1.4573E-03 -3.9013E-04 -2.1446E-03
  398 -1.1716E-03 -7.0105E-04 -1.9393E-03
  399 -1.4376E-03 -7.0790E-04 -2.2764E-03
  400 -1.2254E-03 -4.4122E-04 -1.9113E-03
  401 -1.4191E-03 -7.3677E-04 -2.2377E-03
  402 -1.4633E-03 -4.8122E-04 -2.2029E-03
  403 -1.1953E-03 -5.3795E-04 -1.8536E-03
  404 -1.4460E-03 -5.1483E-04 -2.1638E-03
  405 -1.2258E-03 -2.8460E-04 -1.8317E-03
  406 -7.5229E-05  0.0000E+00  0.0000E+00
  407 -2.0648E-04 -8.3653E-05 -3.2199E-04
  408 -2.0918E-04  5.1433E-05 -3.1877E-04
  409 -8.1977E-05  0.0000E+00  0.0000E+00
  410 -5.3138E-04 -2.2252E-04 -8.6981E-04
  411 -5.4191E-04 -6.3369E-06 -8.6503E-04
  412 -9.6779E-04 -3.7760E-04 -1.4948E-03
  413 -9.8151E-04 -1.3147E-04 -1.4785E-03
  414 -1.4275E-03 -5.4925E-04 -2.1254E-03
  415 -1.4399E-03 -2.9860E-04 -2.0730E-03
  416 -2.2371E-04  1.5555E-04 -3.1029E-04
  417 -1.1366E-04  0.0000E+00  0.0000E+00
  418 -2.2527E-04  1.8502E-04 -3.2472E-04
  419 -1.1392E-04  0.0000E+00  0.0000E+00
  420 -2.1200E-04  8.7036E-05 -3.0511E-04
  421 -1.3250E-04  9.5234E-05 -1.1839E-04
  422 -9.6258E-05  0.0000E+00  0.0000E+00
  423 -2.2677E-04  1.7235E-04 -3.1828E-04
  424 -1.1683E-04  0.0000E+00  0.0000E+00
  425 -2.1769E-04  1.1433E-04 -3.1796E-04
  426 -1.3284E-04  1.1170E-04 -1.2969E-04
  427 -9.8399E-05  0.0000E+00  0.0000E+00
  428 -5.6051E-04  1.2277E-04 -8.8279E-04
  429 -5.5493E-04  1.8706E-04 -8.7831E-04
  430 -5.4681E-04  9.1578E-06 -8.8203E-04
  431 -3.7175E-04  1.6125E-04 -5.7564E-04
  432 -5.6086E-04  1.5815E-04 -8.8263E-04
  433 -5.5028E-04  7.6090E-05 -8.7630E-04
  434 -3.7078E-04  2.0622E-04 -5.8430E-04
  435 -1.0139E-03 -5.6922E-05 -1.5560E-03
  436 -9.9252E-04  5.8583E-05 -1.5079E-03
  437 -1.0001E-03 -1.8586E-04 -1.5592E-03
  438 -7.7785E-04  4.6177E-05 -1.2151E-03
  439 -1.0086E-03  3.1484E-06 -1.5346E-03
  440 -9.9477E-04 -6.5092E-05 -1.5101E-03
  441 -7.6535E-04  1.3450E-04 -1.1917E-03
  442 -1.4965E-03 -3.1929E-04 -2.2249E-03
  443 -1.4550E-03 -1.4130E-04 -2.1067E-03
  444 -1.4821E-03 -4.4694E-04 -2.2406E-03
  445 -1.2570E-03 -1.8181E-04 -1.8941E-03
  446 -1.4832E-03 -2.2930E-04 -2.1699E-03
  447 -1.4621E-03 -2.6468E-04 -2.1246E-03
  448 -1.2243E-03 -3.5953E-05 -1.8144E-03
  449 -2.1788E-04  1.9403E-04 -3.2775E-04
  450 -1.0661E-04  0.0000E+00  0.0000E+00
  451 -5.3918E-04  2.1131E-04 -8.6722E-04
  452 -9.6158E-04  1.0896E-04 -1.4693E-03
  453 -1.4097E-03 -5.6682E-05 -2.0317E-03
  454 -6.9186E-06  0.0000E+00  0.0000E+00
  455 -6.9300E-05 -9.0158E-05 -2.2267E-04
  456 -1.2461E-04 -1.4365E-06 -2.0862E-04
  457 -3.0758E-05  0.0000E+00  0.0000E+00
  458 -3.3441E-05  0.0000E+00  0.0000E+00
  459 -1.3403E-04 -9.6710E-05 -2.7440E-04
  460 -1.7440E-04  1.6152E-05 -2.6735E-04
  461 -6.6664E-05  0.0000E+00  0.0000E+00
  462 -2.0602E-05 -2.6151E-05 -6.7826E-05
  463 -9.8415E-05 -4.3547E-05 -2.1396E-04
  464 -5.5982E-05  1.3623E-05 -5.9346E-05
  465 -1.6578E-05  0.0000E+00  0.0000E+00
  466 -2.0115E-05  0.0000E+00  0.0000E+00
  467 -1.0327E-04 -9.1550E-05 -2.4806E-04
  468 -1.5101E-04  9.5656E-06 -2.3915E-04
  469 -5.0745E-05  0.0000E+00  0.0000E+00
  470 -6.0055E-05 -2.1489E-05 -8.8690E-05
  471 -1.5489E-04 -4.0308E-05 -2.6913E-04
  472 -9.1771E-05  2.7577E-05 -8.5955E-05
  473 -4.9678E-05  0.0000E+00  0.0000E+00
  474 -3.2419E-04 -3.5096E-04 -7.9540E-04
  475 -4.2704E-04 -1.7838E-04 -7.8119E-04
  476 -4.2729E-04 -3.4004E-04 -8.5965E-04
  477 -4.9665E-04 -1.4172E-04 -8.5471E-04
  478 -1.7040E-04 -1.9977E-04 -4.6973E-04
  479 -3.7907E-04 -2.6592E-04 -7.8713E-04
  480 -2.5049E-04 -6.4998E-05 -4.5505E-04
